source;price;price_per_meter;area;rooms;floor;market_type;furnished;description;district;date;url;title
otodom;680 000 zł;14 167 zł/m²;48;3;parter/3;wtórny;Tak;;ul. Wrzeciono, Wrzeciono, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-bielanach-ID4wvI2;3 pokojowe mieszkanie na Bielanach
otodom;1 100 000 zł;16 176 zł/m²;68;3;;wtórny;Tak;;Białołęka Dworska, Białołęka,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokojowe-po-remoncie-ID4wzfo;3 pokojowe po remoncie
otodom;889 707 zł;13 650 zł/m²;65.18;3;1/5;pierwotny;Tak;;ul. Goździków 11, Marysin Wawerski, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-w-apartamenty-nowy-marysin-v-ID4wxAf;Mieszkanie 3-pok w Apartamenty Nowy Marysin V
otodom;741 456,30 zł;15 990 zł/m²;46.37;2;1/5;pierwotny;Tak;;ul. Bluszczowa, Marysin Wawerski, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-w-apartamenty-nowy-marysin-vii-ID4wx1t;Mieszkanie 2-pok w Apartamenty Nowy Marysin VII
otodom;420 915 zł;16 500 zł/m²;25.51;1;parter/5;pierwotny;Tak;;ul. Bluszczowa, Marysin Wawerski, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-1-pokojowe-na-marysinie-wawerskim-ID4wx2f;Mieszkanie 1-pokojowe na Marysinie Wawerskim
otodom;1 395 000 zł;31 604 zł/m²;44.14;1;4/9;pierwotny;Tak;1-pokojowe mieszkenie numer B1.55 położone na 4.piętrze w inwestycji Chmielna Duo;ul. Chmielna, Mirów, Wola,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-55-ID4nYBB;Chmielna Duo | mieszkanie 1-pok. | B1.55
otodom;999 999 zł;11 565 zł/m²;86.47;4;3/3;wtórny;Tak;;ul. ks. Juliana Chrościckiego, Nowe Włochy, Włochy,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/inwestycyjne-dwupoziomowe-4-pokoje-we-wlochach-ID4tcSJ;Inwestycyjne Dwupoziomowe 4 Pokoje We Włochach
otodom;1 355 000 zł;14 951 zł/m²;90.63;4;1/5;pierwotny;Tak;;ul. Żupnicza, Kamionek, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-dla-rodziny-2-miejsca-ID4w1xk;Nowe mieszkanie dla rodziny. 2 miejsca.
otodom;1 032 500 zł;12 801 zł/m²;80.66;4;;pierwotny;Tak;;ul. Sęczkowa, Las, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/80m2-ogrod-wawa-wawer-goclaw-0czynsz-panel-fot-dfg-ID4wrAu;80m2+ogród WAWA WAWER Gocław 0czynsz panel fot DFG
otodom;915 000 zł;19 468 zł/m²;47;3;8/11;wtórny;Tak;;ul. Okopowa 14, Nowolipki, Wola,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-47mgotowe-po-remoncie3pokojebalkon-ID4wa4o;Mieszkanie 47m²⭐Gotowe Po remoncie⭐3pokoje⭐Balkon⭐
otodom;810 000 zł;14 545 zł/m²;55.69;3;6/6;pierwotny;Tak;;ul. Jutrzenki 106, Salomea, Włochy,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/gotowe-ladne-3pok-mieszkanie-55-69m-z-balkonem-ID4tSSL;GOTOWE Ładne 3pok. mieszkanie 55,69m z balkonem
otodom;915 000 zł;19 468 zł/m²;47;3;8/11;wtórny;Tak;;ul. Okopowa 14, Nowolipki, Wola,  mazowieckie;2025-03-23;https://www.otodom.pl/hpr/pl/oferta/mieszkanie-47mgotowe-po-remoncie3pokojebalkon-ID4wa4o;Mieszkanie 47m²⭐Gotowe Po remoncie⭐3pokoje⭐Balkon⭐
otodom;394 800 zł;21 341 zł/m²;18.5;1;parter/9;wtórny;Tak;;ul. Jasielska, Rakowiec, Ochota,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mala-kawalerka-blisko-wum-stan-bdb-ID4w6gf;Mała kawalerka, blisko WUM, stan bdb
otodom;798 000 zł;21 568 zł/m²;37;2;;wtórny;Tak;;al. Aleja Niepodległości 73, Wierzbno, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-przy-metro-wierzbno-ID4wzfx;Nowoczesne mieszkanie przy metro Wierzbno
otodom;525 000 zł;15 441 zł/m²;34;1;;wtórny;Tak;;ul. ks. Jerzego Popiełuszki, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-zoliborz-warszawa-ID4wofu;Mieszkanie na sprzedaż, Żoliborz, Warszawa
otodom;899 000 zł;13 856 zł/m²;64.88;2;3/3;wtórny;Tak;;ul. Częstochowska, Stara Ochota, Ochota,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-z-potencjalem-w-kamienicy-ID4s87D;Mieszkanie Z Potencjałem W Kamienicy
otodom;1 516 900 zł;22 000 zł/m²;68.95;3;;wtórny;Tak;;ul. Jana Pawła Woronicza 33B, Wyględów, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/nowoczesny-apartament-na-mokotowie-ID4uJ5w;Nowoczesny apartament na Mokotowie
otodom;1 049 000 zł;21 452 zł/m²;48.9;2;1/8;wtórny;Tak;;ul. Witebska, Targówek Mieszkaniowy, Targówek,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/targowek-dwa-pokoje-metro-ID4wzfb;Targówek. Dwa pokoje. Metro.
otodom;1 450 000 zł;12 436 zł/m²;116.6;5;2/3;wtórny;Tak;;ul. Radarowa, Okęcie, Włochy,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/dwupoziomowe-5-pokoi-przy-radarowej-ID4wdFu;Dwupoziomowe 5 Pokoi Przy Radarowej
otodom;1 150 000 zł;31 250 zł/m²;36.8;2;;wtórny;Tak;Plan zagospodarowania przestrzennego;ul. Zgoda, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/bezposrednio-prestizowa-lokalizacja-w-warszawie-ID4uTht;*BEZPOŚREDNIO* PRESTIŻOWA LOKALIZACJA W WARSZAWIE
otodom;970 000 zł;25 254 zł/m²;38.41;2;;wtórny;Tak;;ul. Różana, Stary Mokotów, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/bezposrednio-mieszkanie-na-rozanej-stary-mokotow-ID4wfpb;BEZPOŚREDNIO,mieszkanie na Różanej, Stary Mokotów
otodom;519 000 zł;15 175 zł/m²;34.2;2;;wtórny;Tak;;ul. Kolorowa 3, Skorosze, Ursus,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/sloneczne-2-pokoje-z-balkonem-autobus-3-min-ID4wqfG;★ Słoneczne 2-pokoje z balkonem ★ Autobus 3 min
otodom;450 000 zł;19 565 zł/m²;23;1;;wtórny;Tak;;ul. Karola Szymanowskiego, Nowa Praga, Praga-Północ,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/kawalerka-praga-polnoc-ul-szymanowskiego-23m-ID4wz06;Kawalerka Praga Północ ul. Szymanowskiego 23m
otodom;1 229 000 zł;19 084 zł/m²;64.4;3;2/2;wtórny;Tak;;ul. Syta, Zawady, Wilanów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/trzypokoje-dwa-balkony-ul-syta-ID4wzfa;Trzypokoje, dwa balkony, ul. Syta.
otodom;Zapytaj o cenę;;59.06;3;2/6;pierwotny;Tak;3-pokojowe mieszkanie numer F1.C.02.10 na 2. piętrze w Inwestycji Splot Wola Dewelopera Matexi Polska;ul. Goleszowska, Odolany, Wola,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-balkon-bezposrednio-ID4uoor;3-pokojowe mieszkanie 59m2 + balkon Bezpośrednio
otodom;1 200 000 zł;19 355 zł/m²;62;2;;wtórny;Tak;;ul. Michała Bałuckiego, Stary Mokotów, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/2pokoje-przestronne-stary-mokotow-ciche-sloneczne-ID4wzf4;2pokoje przestronne Stary Mokotów ciche słoneczne
otodom;1 850 000 zł;19 453 zł/m²;95.1;3;1/14;wtórny;Tak;;Marymont-Potok, Żoliborz,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/kepa-potocka-trzy-pokoje-duzy-taras-ID4wzf1;Kępa Potocka. Trzy pokoje. Duży taras.
otodom;Zapytaj o cenę;;65.88;3;1/8;pierwotny;Tak;3-pokojowe mieszkanie numer C55 na 1. piętrze w Inwestycji Apartamenty Oszmiańska II Dewelopera Home Invest;ul. Oszmiańska, Targówek Mieszkaniowy, Targówek,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-ID4um6o;3-pokojowe mieszkanie 65m2 + balkon
otodom;535 000 zł;17 258 zł/m²;31;2;;wtórny;Tak;;Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/bezposrednio-31m2-srodmiescie-1-2-pokoje-ID4wqvJ;Bezpośrednio 31m2 Śródmieście 1/2 pokoje
otodom;629 000 zł;13 978 zł/m²;45;2;4/4;wtórny;Tak;;ul. Grochowska, Kamionek, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/park-skaryszewski-2-pokoje-ID4wgHR;Park Skaryszewski, 2 Pokoje
otodom;650 000 zł;12 297 zł/m²;52.86;3;1;pierwotny;Tak;;Niedźwiadek, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/dzis-dzien-otwarty-wymagana-rezerwacja-terminow-ID4wpJk;DZIŚ DZIEŃ OTWARTY. WYMAGANA REZERWACJA TERMINÓW
otodom;757 268 zł;14 410 zł/m²;52.55;3;3/7;pierwotny;Tak;;Szamoty, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/gotowe-kompaktowe-blisko-km-nowoczesne-osiedle-ID4wzfc;Gotowe, Kompaktowe, Blisko Km. Nowoczesne Osiedle
otodom;762 000 zł;20 992 zł/m²;36.3;2;6/6;wtórny;Tak;;ul. Tomasza Nocznickiego, Wawrzyszew, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/bielany-dwa-pokoje-balkon-metro-ID4wzf3;Bielany. Dwa pokoje. Balkon. Metro.
otodom;1 599 000 zł;26 034 zł/m²;61.42;3;6/6;wtórny;Tak;;ul. Rudzka, Marymont-Kaskada, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/zoliborz-3-pokoje-z-balkonem-w-inw-skanska-ID4wzf8;Żoliborz. 3 pokoje z balkonem w inw. Skanska.
otodom;629 000 zł;13 978 zł/m²;45;1;4/4;wtórny;Tak;;ul. Grochowska, Kamionek, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/klimatyczna-kawalerka-praga-wysokie-wnetrza-ID4thwU;Klimatyczna Kawalerka Praga Wysokie Wnętrza
otodom;839 000 zł;20 414 zł/m²;41.1;1;parter/4;wtórny;Tak;;ul. Sarmacka, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/wilanow-kawalerka-ogrodek-ID4wzf7;Wilanów. Kawalerka. Ogródek.
otodom;510 000 zł;16 688 zł/m²;30.56;1;2/2;wtórny;Tak;;ul. Marii Kazimiery, Marymont-Potok, Żoliborz,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/zoliborz-kawalerka-antresola-2-9-m-wys-ID4wzf9;Żoliborz,kawalerka, antresola , 2,9 M wys.
otodom;680 000 zł;14 167 zł/m²;48;3;parter/3;wtórny;Tak;;ul. Wrzeciono, Wrzeciono, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-bielanach-ID4wvI2;3 pokojowe mieszkanie na Bielanach
otodom;1 100 000 zł;16 176 zł/m²;68;3;;wtórny;Tak;;Białołęka Dworska, Białołęka,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokojowe-po-remoncie-ID4wzfo;3 pokojowe po remoncie
otodom;889 707 zł;13 650 zł/m²;65.18;3;1/5;pierwotny;Tak;;ul. Goździków 11, Marysin Wawerski, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-w-apartamenty-nowy-marysin-v-ID4wxAf;Mieszkanie 3-pok w Apartamenty Nowy Marysin V
otodom;741 456,30 zł;15 990 zł/m²;46.37;2;1/5;pierwotny;Tak;;ul. Bluszczowa, Marysin Wawerski, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-w-apartamenty-nowy-marysin-vii-ID4wx1t;Mieszkanie 2-pok w Apartamenty Nowy Marysin VII
otodom;420 915 zł;16 500 zł/m²;25.51;1;parter/5;pierwotny;Tak;;ul. Bluszczowa, Marysin Wawerski, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-1-pokojowe-na-marysinie-wawerskim-ID4wx2f;Mieszkanie 1-pokojowe na Marysinie Wawerskim
otodom;1 032 500 zł;12 801 zł/m²;80.66;4;;pierwotny;Tak;;ul. Sęczkowa, Las, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/hpr/pl/oferta/80m2-ogrod-wawa-wawer-goclaw-0czynsz-panel-fot-dfg-ID4wrAu;80m2+ogród WAWA WAWER Gocław 0czynsz panel fot DFG
otodom;647 573 zł;16 890 zł/m²;38.34;2;;pierwotny;Tak;;Fabrica Ursus, Szamoty, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/najatrakcyjniejsze-2-pok-lofty-w-fabrica-ursus-ID4wzeS;Najatrakcyjniejsze 2 pok. LOFTY w FABRICA URSUS
otodom;699 000 zł;13 090 zł/m²;53.4;2;2/7;wtórny;Tak;;ul. Górna Droga, Czechowice, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-miejsce-garazowe-ID4wpJl;Mieszkanie 2-pokojowe. Miejsce garażowe.
otodom;1 355 000 zł;14 951 zł/m²;90.63;4;1/5;pierwotny;Tak;;ul. Żupnicza, Kamionek, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-dla-rodziny-2-miejsca-ID4w1xk;Nowe mieszkanie dla rodziny. 2 miejsca.
otodom;1 032 500 zł;12 801 zł/m²;80.66;4;;pierwotny;Tak;;ul. Sęczkowa, Las, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/80m2-ogrod-wawa-wawer-goclaw-0czynsz-panel-fot-dfg-ID4wrAu;80m2+ogród WAWA WAWER Gocław 0czynsz panel fot DFG
otodom;899 000 zł;19 806 zł/m²;45.39;2;parter/3;wtórny;Tak;;ul. Elektoralna, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/srodmiescie-dwa-pokoje-po-remoncie-metro-ID4wzf5;Śródmieście. Dwa pokoje. Po remoncie. Metro.
otodom;810 000 zł;14 545 zł/m²;55.69;3;6/6;pierwotny;Tak;;ul. Jutrzenki 106, Salomea, Włochy,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/gotowe-ladne-3pok-mieszkanie-55-69m-z-balkonem-ID4tSSL;GOTOWE Ładne 3pok. mieszkanie 55,69m z balkonem
otodom;798 000 zł;21 568 zł/m²;37;2;;wtórny;Tak;;al. Aleja Niepodległości 73, Wierzbno, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-przy-metro-wierzbno-ID4wzfx;Nowoczesne mieszkanie przy metro Wierzbno
otodom;955 999 zł;17 382 zł/m²;55;2;;wtórny;Tak;;ul. gen. Tadeusza Bora-Komorowskiego, Gocław, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/goclaw-bora-komorowskiego-taras20m-garaz-nowoczesn-ID4w3EX;Gocław,Bora Komorowskiego,taras20m,garaż,nowoczesn
otodom;960 000 zł;15 014 zł/m²;63.94;3;;wtórny;Tak;;Skorosze, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-ursus-skorosze-garaz-ID4qycO;3 pokojowe mieszkanie Ursus - Skorosze +Garaż
otodom;985 000 zł;20 789 zł/m²;47.38;2;;wtórny;Tak;;ul. Aleksandra Gieysztora, Błonia Wilanowskie, Wilanów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/przytulne-sloneczne-z-duzym-schowkiem-i-garazem-ID4wmjX;Przytulne, słoneczne, z dużym schowkiem i garażem
otodom;1 850 000 zł;19 453 zł/m²;95.1;3;1/14;wtórny;Tak;;Marymont-Potok, Żoliborz,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/kepa-potocka-trzy-pokoje-duzy-taras-ID4wzf1;Kępa Potocka. Trzy pokoje. Duży taras.
otodom;720 000 zł;13 473 zł/m²;53.44;3;9/16;wtórny;Tak;;ul. Gwiaździsta, Marymont-Ruda, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokoje-i-bielany-i-piekny-widok-ID4wpq1;3 Pokoje I Bielany I Piękny Widok
otodom;Zapytaj o cenę;;65.88;3;1/8;pierwotny;Tak;3-pokojowe mieszkanie numer C55 na 1. piętrze w Inwestycji Apartamenty Oszmiańska II Dewelopera Home Invest;ul. Oszmiańska, Targówek Mieszkaniowy, Targówek,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-ID4um6o;3-pokojowe mieszkanie 65m2 + balkon
otodom;1 499 000 zł;23 422 zł/m²;64;3;parter/5;wtórny;Tak;;Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/nowoczesne-i-funkcjonalne-wspanialy-ogrod-ID4whVG;Nowoczesne i funkcjonalne | Wspaniały ogród
otodom;733 000 zł;15 596 zł/m²;47;3;2/4;wtórny;Tak;;ul. Antoniego Magiera, Słodowiec, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/ciche-i-rozkladowe-3-pokoje-bielany-ID4wkkX;Ciche I Rozkładowe | 3 Pokoje | Bielany
otodom;650 000 zł;12 297 zł/m²;52.86;3;1;pierwotny;Tak;;Niedźwiadek, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/dzis-dzien-otwarty-wymagana-rezerwacja-terminow-ID4wpJk;DZIŚ DZIEŃ OTWARTY. WYMAGANA REZERWACJA TERMINÓW
otodom;2 250 000 zł;15 000 zł/m²;150;4;;wtórny;Tak;;ul. Łucka 18, Mirów, Wola,  mazowieckie;2025-03-22;https://www.otodom.pl/pl/oferta/apartament-150m-centrum-bezposrednio-ID4t0kV;Apartament 150m² Centrum, bezpośrednio
otodom;762 000 zł;20 992 zł/m²;36.3;2;6/6;wtórny;Tak;;ul. Tomasza Nocznickiego, Wawrzyszew, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/bielany-dwa-pokoje-balkon-metro-ID4wzf3;Bielany. Dwa pokoje. Balkon. Metro.
otodom;965 000 zł;12 624 zł/m²;76.44;4;;pierwotny;Tak;;Międzylesie, Wawer,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-76m2-z-duzym-ogrodem-ID4uTlm;Mieszkanie 76m2 z dużym ogrodem
otodom;2 990 000 zł;24 772 zł/m²;120.7;4;> 10/12;wtórny;Tak;;ul. Jana Pawła Woronicza, Wierzbno, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/unikatowy-penthouse-z-tarasami-na-mokotowie-ID4w4B0;Unikatowy Penthouse z Tarasami na Mokotowie!
otodom;869 700 zł;16 106 zł/m²;54;3;;wtórny;Tak;;ul. Bruzdowa, Zawady, Wilanów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-z-tarasem-bez-prowizji-ID4ubul;Mieszkanie 3 pokoje. Z tarasem. Bez Prowizji.
otodom;2 350 000 zł;26 316 zł/m²;89.3;3;2/4;wtórny;Tak;;rynek Rynek Starego Miasta, Stare Miasto, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/widne-3-pokoje-na-rynku-starego-miasta-ID4woQi;Widne 3 Pokoje Na Rynku Starego Miasta
otodom;899 000 zł;19 806 zł/m²;45.39;2;parter/3;wtórny;Tak;;ul. Elektoralna, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/hpr/pl/oferta/srodmiescie-dwa-pokoje-po-remoncie-metro-ID4wzf5;Śródmieście. Dwa pokoje. Po remoncie. Metro.
otodom;647 573 zł;16 890 zł/m²;38.34;2;;pierwotny;Tak;;Fabrica Ursus, Szamoty, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/najatrakcyjniejsze-2-pok-lofty-w-fabrica-ursus-ID4wzeS;Najatrakcyjniejsze 2 pok. LOFTY w FABRICA URSUS
otodom;818 472 zł;13 220 zł/m²;61.91;3;2/7;pierwotny;Tak;;Szamoty, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/gotowe-ladne-czesci-wspolne-blisko-km-ID4tkpr;Gotowe, Ładne Części Wspólne, Blisko Km
otodom;469 000 zł;19 300 zł/m²;24.3;1;5/7;wtórny;Tak;;al. Aleja Jerzego Waszyngtona, Grochów, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/kawalerka-13-minut-do-centrum-do-negocjacji-ID4wdvu;Kawalerka 13 Minut Do Centrum | Do Negocjacji
otodom;899 000 zł;19 806 zł/m²;45.39;2;parter/3;wtórny;Tak;;ul. Elektoralna, Śródmieście Północne, Śródmieście,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/srodmiescie-dwa-pokoje-po-remoncie-metro-ID4wzf5;Śródmieście. Dwa pokoje. Po remoncie. Metro.
otodom;600 000 zł;19 868 zł/m²;30.2;1;3/3;wtórny;Tak;;ul. ks. Jerzego Popiełuszki, Stary Żoliborz, Żoliborz,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/przestronna-kawalerka-na-zoliborzu-widok-na-park-ID4wn5w;Przestronna kawalerka na Żoliborzu! Widok na park.
otodom;617 000 zł;17 936 zł/m²;34.4;2;4/4;wtórny;Tak;;ul. Grójecka, Rakowiec, Ochota,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/dwa-pokoje-z-balkonem-blisko-centrum-ID4wjPW;Dwa Pokoje Z Balkonem, Blisko Centrum
otodom;890 000 zł;13 383 zł/m²;66.5;3;1/5;wtórny;Tak;;ul. Heroldów, Młociny, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mlociny-trzy-pokoje-balkon-metro-ID4wovs;Młociny. Trzy pokoje. Balkon. Metro.
otodom;879 700 zł;19 000 zł/m²;46.3;2;;wtórny;Tak;;Stary Mokotów, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-mokotowie-46-3m2-ID4u3zP;Mieszkanie dwupokojowe na Mokotowie 46,3m2
otodom;666 000 zł;13 592 zł/m²;49;2;;wtórny;Tak;;ul. Obrońców Helu 7, Skorosze, Ursus,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/dwustronne-mozliwosc-przerobienia-na-3-pokoje-ID4uTc8;Dwustronne - możliwość przerobienia na 3 pokoje!
otodom;480 000 zł;16 000 zł/m²;30;1;;wtórny;Tak;;ul. Maszewska, Chomiczówka, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/maszewska-po-generalnym-remoncie-widna-kuchnia-ID4wzdL;Maszewska, po generalnym remoncie, widna kuchnia
otodom;795 000 zł;16 224 zł/m²;49;4;;wtórny;Tak;;ul. Synów Pułku, Jelonki Południowe, Bemowo,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/na-sprzedaz-4-pokojowe-mieszkanie-na-bemowie-ID4w43W;Na sprzedaż 4-pokojowe mieszkanie na Bemowie
otodom;1 322 000 zł;17 955 zł/m²;73.63;2;;wtórny;Tak;;Wierzbno, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/przestronne-2-pok-stary-mokotow-goszczynskiego-ID4tId1;Przestronne 2 pok., Stary Mokotów, Goszczyńskiego
otodom;963 000 zł;16 128 zł/m²;59.71;2;;wtórny;Tak;;ul. Grochowska 107, Grochów, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/sprzedaz-mieszkanie-wynajete-dochodowe-ID4uTcZ;SPRZEDAŻ: Mieszkanie wynajęte, dochodowe
otodom;955 999 zł;17 382 zł/m²;55;2;;wtórny;Tak;;ul. gen. Tadeusza Bora-Komorowskiego, Gocław, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/goclaw-bora-komorowskiego-taras20m-garaz-nowoczesn-ID4w3EX;Gocław,Bora Komorowskiego,taras20m,garaż,nowoczesn
otodom;600 000 zł;14 634 zł/m²;41;2;;wtórny;Tak;;Tarchomin, Białołęka,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-41m2-plus-miejsce-garazowe-podziemne-ID4wzlQ;Mieszkanie 41m2 plus miejsce garażowe podziemne
otodom;1 940 000 zł;29 443 zł/m²;65.89;3;1/6;wtórny;Tak;;ul. Siewierska, Stara Ochota, Ochota,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-stara-ochota-ID4wyIB;Nowoczesne 3-pokojowe mieszkanie - Stara Ochota
otodom;1 499 000 zł;23 422 zł/m²;64;3;parter/5;wtórny;Tak;;Sady Żoliborskie, Żoliborz,  mazowieckie;2025-03-23;https://www.otodom.pl/hpr/pl/oferta/nowoczesne-i-funkcjonalne-wspanialy-ogrod-ID4whVG;Nowoczesne i funkcjonalne | Wspaniały ogród
otodom;1 070 000 zł;18 448 zł/m²;58;2;;wtórny;Tak;;Wawrzyszew, ul. Sokratesa, Wawrzyszew, Bielany,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/mieszkanie-na-bielanach-2-pokoje-garaz-komorka-ID4wd1x;Mieszkanie na Bielanach, 2 pokoje +garaż +komórka
otodom;1 845 000 zł;19 592 zł/m²;94.17;3;parter/5;wtórny;Tak;;Stegny, Mokotów,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/azurowe-okiennice-ogrod-100m2-taras-40m2-ID4w7im;Ażurowe Okiennice | Ogród 100M2 | Taras 40M2
otodom;639 000 zł;16 816 zł/m²;38;2;;wtórny;Tak;;ul. Bliska 8, Kamionek, Praga-Południe,  mazowieckie;2025-03-23;https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-gotowe-do-zamieszkania-ID4woGU;BEZPOŚREDNIO, 2 pokoje, gotowe do zamieszkania
